wordlist,countlist,maxlike,totallike,avelike
bob95fm,1,23,23,23
cute,1,26,26,26
puppy,2,26,38,19
heelernation,1,26,26,26
instadogs,1,26,26,26
instapuppies,1,26,26,26
instapic,1,26,26,26
dogs,1,26,26,26
tattoo,1,29,29,29
mypups,1,29,29,29
datface,1,29,29,29
myboy,1,29,29,29
tflrs,1,29,29,29
follow4follow,1,29,29,29
lovehim,1,29,29,29
funandgames,1,5,5,5
teatime,1,5,5,5
newhome,1,5,5,5
bestieboo,1,15,15,15
lifeinanortherntown,1,1,1,1
dreamacademy,1,1,1,1
livemusicfargo,1,1,1,1
katycats,1,8,8,8
katyperry,1,8,8,8
allkittens,1,8,8,8
craftbeer,1,10,10,10
craftbrew,1,10,10,10
beerporn,1,10,10,10
instabeer,1,10,10,10
downtown,1,10,10,10
brew,1,10,10,10
germanbeer,1,10,10,10
mixedbrew,1,10,10,10
taphouse,1,10,10,10
craftbeerscene,1,10,10,10
craftbeerenthusiast,1,10,10,10
wurst,1,10,10,10
beer,2,14,24,12
germanbeerhouse,1,10,10,10
nationaldonutday,1,6,6,6
takemeouttotheballgame,1,36,36,36
summer2k15,1,36,36,36
corwintoyota,1,8,8,8
twins,1,8,8,8
mustang,1,8,8,8
toyota,1,8,8,8
home,1,15,15,15
trapping,1,15,15,15
lineman,1,15,15,15
drinks,1,9,9,9
blackandwhite,2,17,26,13
nature,1,17,17,17
rose,1,17,17,17
blackandwhitephotography,1,17,17,17
photos,1,17,17,17
looksprofessional,1,17,17,17
photographyfavorites,1,17,17,17
moorhead,1,28,28,28
june,1,6,6,6
superstudio,1,25,25,25
design,1,25,25,25
bamfs,1,31,31,31
ndstateffa,1,31,31,31
life,3,27,58,19
angel,1,12,12,12
puppysnuggles,1,12,12,12
myangel,1,12,12,12
cuddles,1,12,12,12
snugglingisbae,1,12,12,12
liveforit,1,12,12,12
ultimatemodel,1,4,4,4
nataliesparrowmgmt,1,4,4,4
catbooks,1,20,20,20
aesthetic,1,20,20,20
yes,2,20,39,19
catframes,1,20,20,20
sweetums,1,9,9,9
baby_melia,1,9,9,9
babyfeet,1,9,9,9
footprints,1,9,9,9
newborn,1,9,9,9
my_365,1,9,9,9
ink,1,9,9,9
new,1,9,9,9
internationalrossday,1,3,3,3
therossproject,1,3,3,3
howdidthishappensofast,1,8,8,8
happygraduationmaria,1,8,8,8
morebikeadventures,1,64,64,64
takethatthursday,1,64,64,64
throwback,1,53,53,53
tbt,3,53,108,36
littleme,1,53,53,53
toddlerstyle,1,53,53,53
summervibes,1,53,53,53
microfashion,1,53,53,53
the80s,1,53,53,53
redhead,1,53,53,53
niallhoran,2,6,10,5
onedirection,6,6,28,4
kite,1,4,4,4
detroitlakes,1,4,4,4
hiimtatewannahookup,1,16,16,16
dyedhair,1,16,16,16
girlswithcoloredhair,1,16,16,16
imcuteiknow,1,16,16,16
ahsmurderhouse,1,16,16,16
losing,1,12,12,12
thesehatsarehuge,1,12,12,12
summerfun,1,12,12,12
ดอกไม,1,32,32,32
norris,1,32,32,32
พ,1,32,32,32
louistomlinson,3,6,15,5
petstagram,1,30,30,30
animal,1,30,30,30
instagramcats,1,30,30,30
kittens,1,30,30,30
kitty,1,30,30,30
lovekittens,1,30,30,30
catsagram,1,30,30,30
catlover,1,30,30,30
sleeping,1,30,30,30
petsagram,1,30,30,30
kitten,1,30,30,30
catoftheday,1,30,30,30
instacat,1,30,30,30
ilovemycat,1,30,30,30
pet,1,30,30,30
furry,1,30,30,30
cats,1,30,30,30
pets,1,30,30,30
photooftheday,1,30,30,30
adorable,1,30,30,30
lovecats,1,30,30,30
ginblossoms,1,9,9,9
fastball,1,9,9,9
rembrandts,1,9,9,9
themustacheisgonenow,1,29,29,29
ilovefargo,1,14,14,14
cruisinbroadway,1,14,14,14
aesthetics,1,141,141,141
runninthruthe6withmywoes,1,141,141,141
rinke,1,141,141,141
goldenaesthetics,1,141,141,141
twedt,1,141,141,141
tacojohns,1,141,141,141
physique,1,141,141,141
npc,2,141,161,80
1,1,141,141,141
offseason,1,141,141,141
snickers,1,141,141,141
trapjorge,1,141,141,141
cooperpatch,1,141,141,141
wannagetapizza,1,4,4,4
causeido,1,4,4,4
summernights,1,4,4,4
letthegamesbegin😜,1,4,4,4
horse,1,15,15,15
farmanimals,1,15,15,15
cow,1,15,15,15
pig,1,15,15,15
mentalmess,1,9,9,9
sadquotes,1,9,9,9
tumblrposts,1,9,9,9
size00,1,9,9,9
kissing,1,9,9,9
alternative,1,9,9,9
sadness,1,9,9,9
depression,1,9,9,9
cuddling,1,9,9,9
anxiety,1,9,9,9
size0,1,9,9,9
fuckup,1,9,9,9
poetry,1,9,9,9
romance,1,9,9,9
blithe,1,9,9,9
edits,1,9,9,9
hipster,1,9,9,9
screwup,1,9,9,9
collorbones,1,9,9,9
classof2010,1,26,26,26
msum,1,5,5,5
specialized,1,5,5,5
captureminnesota,1,5,5,5
onlyinmn,1,5,5,5
bikelife,1,7,7,7
ducks,1,7,7,7
shower,1,2,2,2
isityouroom313,1,2,2,2
whiteout,1,2,2,2
state,2,56,58,29
crazy,1,56,56,56
abc,1,56,56,56
goallout,1,56,56,56
hypnotized,1,56,56,56
unreal,1,56,56,56
danceparty,1,56,56,56
ffa,7,56,184,26
38special,3,17,27,9
chestnutsroasting,1,6,6,6
comeonecomeall,1,6,6,6
nowords,1,6,6,6
zzz,1,48,48,48
sheownsme,1,48,48,48
torti,1,48,48,48
bedtime,1,48,48,48
weout,1,48,48,48
tiredkitty,1,48,48,48
harrystyles,1,3,3,3
nationalffa,5,19,73,14
ndffa,5,19,73,14
rollaffa,5,19,73,14
techieprobs,1,5,5,5
technicaltheatre,1,5,5,5
misfitcon2015,1,22,22,22
misfit,1,22,22,22
drawing,1,22,22,22
ilovemylife,1,22,22,22
happy,2,22,41,20
happyharries,2,7,10,5
rockandroll,2,7,10,5
2015ndffaconvention,4,19,56,14
precious,1,77,77,77
lily,1,77,77,77
cousintime,1,77,77,77
blessedwiththebest,1,55,55,55
sister,1,34,34,34
halfmarathon,1,34,34,34
running,1,34,34,34
smile,1,34,34,34
run,1,34,34,34
nationalrunningday,2,34,61,30
strength,2,26,45,22
elephants,1,19,19,19
relationships,1,27,27,27
real,1,27,27,27
lezzigram,1,27,27,27
loveyourself,1,27,27,27
hurt,1,27,27,27
healing,1,27,27,27
f4f,1,27,27,27
pisces,1,27,27,27
reality,1,27,27,27
pain,1,27,27,27
lesbihonest,1,27,27,27
everettsbarbershop,1,25,25,25
ndbarber,1,25,25,25
hairdonation,1,25,25,25
fargobarbershop,1,25,25,25
ndbarbershop,1,25,25,25
barber,1,25,25,25
fargobarber,1,25,25,25
barbershop,1,25,25,25
cwhl,1,25,25,25
papamurphys,1,30,30,30
minimurph,1,30,30,30
mydoll,1,30,30,30
dayinthelife,1,30,30,30
pizza,1,30,30,30
joshua,1,25,25,25
josh,1,25,25,25
tylerandjenna,1,25,25,25
tyler,1,25,25,25
jennajoseph,1,25,25,25
jenna,1,25,25,25
rain,1,14,14,14
iwillhaveanother,1,5,5,5
puttingonthesqueezplay,1,5,5,5
iheartbaseball,1,5,5,5
phormbuilt,1,22,22,22
champ2015,1,22,22,22
teamzero,1,22,22,22
teambullen,1,22,22,22
legionofboom,1,22,22,22
6weeks,1,22,22,22
whosinyourcorner,1,22,22,22
legacy,1,22,22,22
sponsor,1,22,22,22
studshowradio,1,22,22,22
acafamily,1,22,22,22
phamily,1,22,22,22
mma,1,22,22,22
frontrowseats,1,9,9,9
goredhawks,1,9,9,9
sweatshirtandbaseball,1,9,9,9
thanksjohnny,1,9,9,9
track,1,27,27,27
