wordlist,countlist,maxlike,totallike,avelike
nachos,1,52,52,52
cheesecakefactory,1,52,52,52
kcchronicles,1,2,2,2
kcnightlife,1,2,2,2
uptonogood,1,48,48,48
ientertainmyself,1,48,48,48
nightout,1,48,48,48
alwaysdoinstuffsolo,1,48,48,48
jimmybuffet,3,4,9,3
landshark,1,4,4,4
parrotheads,1,1,1,1
powerandlight,1,1,1,1
pridefest2k15,1,11,11,11
kcpride15,1,11,11,11
jimmybuffett,1,2,2,2
finstotheright,1,2,2,2
heartofrocknroll,1,0,0,0
natalieisdarling,2,12,17,8
dancerfriends,2,5,7,3
mandapanda,1,5,5,5
margaritaville,1,2,2,2
bowtieswagg,1,12,12,12
kitchenlife,1,10,10,10
truecooks,1,10,10,10
trioisback,1,2,2,2
threeiscompany,1,2,2,2
18thfloorbalcony,1,2,2,2
riddle,1,54,54,54
pinetrest,1,54,54,54
snacks,1,54,54,54
hotelkcmo,1,100,100,100
vip,1,100,100,100
bottles,1,100,100,100
checkinathotel,1,100,100,100
ciroc,1,100,100,100
greenladylounge,1,8,8,8
couplesnightout,1,8,8,8
datenight,1,8,8,8
jazz,2,20,28,14
ednosrecovery,1,6,6,6
fitfam,2,14,20,10
gethealthy,1,6,6,6
fitness,1,6,6,6
gethappy,1,6,6,6
eatforabutt,1,6,6,6
edwarrior,2,14,20,10
getfit,1,6,6,6
fitbit,1,6,6,6
eatingdisorderrecovery,1,6,6,6
eatforboobs,1,6,6,6
itsgoingdownforreal,1,33,33,33
rossweddingkc,1,33,33,33
fishdix,1,33,33,33
lipix,1,8,8,8
toofun,1,8,8,8
shesgonnabeagilpin,1,8,8,8
finsup,1,4,4,4
life,2,71,111,55
couple,1,40,40,40
mine,1,40,40,40
threeyears,1,40,40,40
hubby,1,40,40,40
happy,2,71,111,55
roomiepost,1,72,72,72
fridayz,1,72,72,72
thanksforbeingawesome,1,72,72,72
stonecold,1,72,72,72
noodds,1,72,72,72
benharper,5,18,54,10
hesgotpipes,1,10,10,10
rideordie,1,15,15,15
lesbians,1,15,15,15
kcpride,2,16,31,15
jcsladiesareamazing,1,16,16,16
mthjcs,6,40,161,26
onward,2,3,6,3
bffs,1,3,3,3
teamburnz,1,50,50,50
roadtrip,1,50,50,50
showselfies,1,24,24,24
heyjudas,1,24,24,24
jcs,1,24,24,24
randysbachelortrip,1,43,43,43
firstfriday,2,29,34,17
extravirginkc,1,5,5,5
drunkenfish,1,23,23,23
latenighthappyhour,1,23,23,23
happyhour,1,23,23,23
sushifix,1,23,23,23
antons,1,12,12,12
iheartkc,1,12,12,12
waterfallwall,1,12,12,12
pickingstrawberries,1,12,12,12
keepgoing,1,14,14,14
eathealthy,1,14,14,14
workhard,1,14,14,14
eatclean,1,14,14,14
allaroundtheworld,1,3,3,3
prettygirls,1,3,3,3
aaselfie,1,41,41,41
hm,1,41,41,41
samedelman,1,41,41,41
americanapparel,1,41,41,41
grinders,2,9,18,9
innocentcriminals,3,18,36,12
tabonitasusuka,1,46,46,46
p,1,46,46,46
frendes,1,46,46,46
americanlife,1,46,46,46
2015,1,12,12,12
thebetterdecade,1,12,12,12
mynumbermyyear,1,12,12,12
birthdaywhiskey,1,12,12,12
somuchfun,1,16,16,16
babysbdayweekend,1,16,16,16
uintabrewery,1,4,4,4
everybodystalkingatmebuticanthearawordtheyresaying,1,4,4,4
thegoodlife,1,18,18,18
cigarlifestyle,1,19,19,19
cigar,2,20,39,19
tatuaje,1,19,19,19
cigars,1,19,19,19
ourcity,1,29,29,29
kcskyline,1,29,29,29
firstfridayskc,1,77,77,77
blvdkc,1,8,8,8
boulevardbeers,1,8,8,8
instakansascity,1,8,8,8
lunaurl,1,33,33,33
canaan,1,42,42,42
cultopoderoso,1,42,42,42
entiyoconfio,1,42,42,42
buenasnoches,1,42,42,42
lavictoriaesmia,1,42,42,42
likesforlikes,1,24,24,24
goate,1,24,24,24
chubbycheeks,1,24,24,24
likeall,1,24,24,24
tagsforlikesapp,1,24,24,24
likebackteam,1,24,24,24
liker,1,24,24,24
likes,1,24,24,24
liking,1,24,24,24
handsome,2,24,32,16
tflers,1,24,24,24
liketeam,1,24,24,24
likes4likes,1,24,24,24
pompadour,1,24,24,24
likeback,1,24,24,24
pinacolada,1,24,24,24
mexicangay,1,24,24,24
like4like,1,24,24,24
likealways,1,24,24,24
l4l,1,24,24,24
vanduzer,1,6,6,6
rosé,1,6,6,6
heartmelted,1,4,4,4
feelingloved,1,4,4,4
dateweekend,1,1,1,1
day115,1,29,29,29
crossroads,1,29,29,29
project365,1,29,29,29
365,1,29,29,29
divas,1,28,28,28
fuckwithus,1,28,28,28
gladiators,1,28,28,28
pridefest,1,28,28,28
aftershowselfies,1,16,16,16
kcmusic,1,5,5,5
bistrolights,1,41,41,41
in40weeksdtkc,1,41,41,41
rockymontana,1,41,41,41
wedontstopworkin,1,41,41,41
comfy,1,44,44,44
stripes,1,44,44,44
black,2,44,64,32
white,2,44,64,32
dress,1,44,44,44
tgif,1,44,44,44
happilyeverhenrichsen,1,10,10,10
bachelorette,1,10,10,10
powerandlightsdistrict,1,10,10,10
bacheloretteparty,1,10,10,10
neverforget,1,21,21,21
bananas,1,21,21,21
teamdjstill,1,21,21,21
teamdeondreross,1,21,21,21
grapes,1,21,21,21
hit,1,21,21,21
popartistdj,1,21,21,21
smash,1,21,21,21
success,1,21,21,21
hot,1,21,21,21
lookmeup,1,21,21,21
live,1,21,21,21
grindtime,1,21,21,21
hippop,1,21,21,21
renandstimpy,1,23,23,23
wraslin,1,23,23,23
chrome,1,4,4,4
cars,1,4,4,4
engines,1,4,4,4
curtain,1,12,12,12
indoorgarden,1,12,12,12
diy,1,12,12,12
herbs,1,12,12,12
crowncenter,1,50,50,50
thecoterie,1,50,50,50
coterietheatre,1,50,50,50
frogandtoadkc,1,50,50,50
nosmallcharacters,1,50,50,50
kctheatre,1,50,50,50
firstglimpse,1,50,50,50
softwareengineer,1,104,104,104
entrepreneur,1,104,104,104
startup,1,104,104,104
firstderm,1,104,104,104
business,1,104,104,104
