wordlist,countlist,maxlike,totallike,avelike
thanksinstagram,1,51,51,51
zaynsgreenhair,1,51,51,51
landofthemidnightsun,1,3,3,3
phovietnam,1,14,14,14
pho,1,14,14,14
shrimps,1,14,14,14
slowdowntime,1,11,11,11
sunday,2,12,23,11
pause,1,11,11,11
irrits,1,11,11,11
lunch,1,12,12,12
blessedday,1,12,12,12
afterchurchweeat,1,12,12,12
yoga,2,28,36,18
yogi,1,28,28,28
sunshine,3,28,62,20
fox,1,28,28,28
blondie,2,28,55,27
yogaphotographer,1,28,28,28
bikinibabe,1,28,28,28
caligirl,1,28,28,28
marilynmonroe,1,28,28,28
rainbow,2,26,46,23
hiking,1,26,26,26
mountains,4,53,173,43
rei1440project,2,156,182,91
naturealaska,1,26,26,26
gopro,1,26,26,26
getoutside,2,156,182,91
trekking,1,26,26,26
dammitalaska,1,26,26,26
glaciallake,1,26,26,26
gravy,1,21,21,21
mylife,1,21,21,21
highlife,1,21,21,21
saltlife,1,21,21,21
chinook,1,21,21,21
trolling,1,21,21,21
kingsalmon,2,43,64,32
soundlife,1,21,21,21
me,2,50,58,29
life,1,8,8,8
eh,1,8,8,8
prettyfresh,1,8,8,8
selfie,4,28,69,17
hey,1,8,8,8
poo,1,8,8,8
hungry,1,8,8,8
bae,2,50,58,29
mwah,1,8,8,8
bleah,1,8,8,8
nice,1,8,8,8
openyoureyes,1,5,5,5
openyourheart,1,5,5,5
puppies,1,6,6,6
ididaride,1,6,6,6
seward,2,20,26,13
moosestooth,4,53,117,29
firsttap,2,79,132,66
theheadandtheheart,3,79,136,45
alaskansummers,1,4,4,4
dj,1,33,33,33
prideweek,3,33,55,18
rainbowbitches,1,33,33,33
pride,7,33,95,13
saturday,1,33,33,33
djlife,1,33,33,33
italianlivinginalaska,1,27,27,27
glacierbrewhouse,1,27,27,27
yay,1,27,27,27
märzenbier,1,27,27,27
beer,4,79,148,37
germanstylebeer,1,27,27,27
homebrewedbeer,1,27,27,27
beautiful,4,50,115,28
brunette,1,50,50,50
shopping,1,50,50,50
perf,1,50,50,50
gorgi,1,50,50,50
gorgeous,2,50,85,42
girlfriend,1,50,50,50
spree,1,50,50,50
lovely,1,50,50,50
hehe,1,50,50,50
lastfrontier,1,7,7,7
24hoursun,1,7,7,7
907,3,79,105,35
newaddition,1,38,38,38
nismo,1,38,38,38
newpuppy,1,38,38,38
sweetboy,1,38,38,38
lover,1,38,38,38
labmix,1,38,38,38
bearantler,1,10,10,10
taproomalaska,1,10,10,10
devotchka,1,10,10,10
platinum,1,8,8,8
iwokeuplikethis,1,8,8,8
shorthairdontcare,1,8,8,8
healthylivin,2,8,14,7
shavedsides,1,8,8,8
harnessyourblahblah,1,8,8,8
livinthedream,2,8,14,7
deeptissue,1,8,8,8
massage,1,8,8,8
slowmo,1,38,38,38
camber,1,38,38,38
cargirls,1,38,38,38
stance,2,38,73,36
civic,1,38,38,38
honda,1,38,38,38
murdered,1,38,38,38
custom,1,38,38,38
driveby,1,38,38,38
paint,1,38,38,38
matte,1,38,38,38
soopernasty,1,38,38,38
underground,1,38,38,38
palmdale,1,38,38,38
rims,2,38,73,36
littlelove,1,28,28,28
mommysgirl,1,28,28,28
smile,1,28,28,28
bbcaugust2014,1,28,28,28
mommydaughter,1,28,28,28
stolenquote,1,13,13,13
posttomotivate,1,13,13,13
lastnight,1,13,13,13
fridaydramanight,1,13,13,13
worththeheadache,1,13,13,13
nikonphotography,1,53,53,53
glacier,2,53,68,34
photographer,1,53,53,53
photography,1,53,53,53
rappelling,1,53,53,53
matanuska,1,53,53,53
nikon,1,53,53,53
myphotography,1,53,53,53
mountaineertraining,1,53,53,53
nofilter,2,53,84,42
bootyisinfinite,1,52,52,52
bootysquad,1,52,52,52
aacvws,2,25,38,19
coolvw,1,13,13,13
kombi,2,25,38,19
camper,2,25,38,19
allvw,1,13,13,13
volkswagen,3,35,73,24
vwbus,1,13,13,13
volkwagenbus,1,13,13,13
aacvw,2,25,38,19
vw,3,35,73,24
westylife,2,25,38,19
westy,2,25,38,19
rumi,1,6,6,6
skinnyraven,13,91,227,17
crossfit,1,91,91,91
scallops,1,29,29,29
steak,1,29,29,29
bacon,1,29,29,29
yum,1,29,29,29
bbq,2,35,64,32
eagle,1,25,25,25
buttertalons,1,25,25,25
usa,2,25,45,22
kingfisher,1,25,25,25
ak,7,79,207,29
goodtimes,3,79,140,46
boat,2,25,45,22
baldeagle,1,25,25,25
fishing,3,43,88,29
halibutfishing,1,25,25,25
whittier,1,25,25,25
cod,1,25,25,25
peacockparty,1,12,12,12
classy,1,12,12,12
burlesque,1,11,11,11
bendelacreme,1,11,11,11
rpdr,1,11,11,11
idoitforthebeer,1,18,18,18
myankleisthrobbing,1,18,18,18
thestruggleisreal,1,18,18,18
gome,1,18,18,18
beertime,1,18,18,18
notbad,1,18,18,18
fridaynight,2,24,42,21
whendidthathappen,1,18,18,18
butimadeit,1,18,18,18
kindofdepressediminthefemaleages30,1,18,18,18
twilight12k,7,24,109,15
bestdragshoweva,1,26,26,26
drag,2,26,31,15
bathroomselfiesfordays,1,22,22,22
girlsnightout,1,22,22,22
nomorered,1,22,22,22
hardrockanchorage,1,22,22,22
yorkshireterrier,3,268,786,262
trickswithjoel,1,265,265,265
yorkie,3,268,786,262
smart,1,265,265,265
rwrunstreak,1,11,11,11
turnagainarm,1,15,15,15
tgif,1,5,5,5
friday,3,36,50,16
nightout,2,6,11,5
ganda,1,6,6,6
pogi,1,6,6,6
friends,2,9,15,7
bff,1,6,6,6
parallelparkingisstupid,1,24,24,24
fireballfriday,1,24,24,24
justmovethesign,1,24,24,24
doubledofmeghan,1,24,24,24
tattoo,1,12,12,12
geometric,1,12,12,12
designingphase,1,12,12,12
alaskangirlskickass,2,16,29,14
after,1,13,13,13
run,5,36,104,20
skunnyraven,1,13,13,13
12k,4,17,61,15
runlikeagirl,2,16,29,14
wedidit,1,13,13,13
raceday,2,16,29,14
onyourmarks,2,16,29,14
finishers,1,13,13,13
ttk,8,19,65,8
before,1,16,16,16
training,1,85,85,85
jiujitsu,1,85,85,85
skinnymini,6,9,33,5
bromance,1,5,5,5
alaskagirls,1,5,5,5
atari,1,6,6,6
runhappy,3,36,78,26
runner,2,36,60,30
free,1,36,36,36
running,2,36,60,30
race,2,36,45,22
happy,1,36,36,36
pizza,3,79,139,46
ttk2015,1,17,17,17
wherestherootbeerandpizza,1,17,17,17
runningpartners,1,17,17,17
hthrunhappy,1,19,19,19
mapmyrunplus,1,24,24,24
fun,2,79,103,51
alaskan,3,35,70,23
salmon,2,43,48,24
5000,1,268,268,268
pr,1,18,18,18
stride,1,18,18,18
finishline,1,18,18,18
crushedit,1,18,18,18
campinca,1,156,156,156
gorving,1,156,156,156
getoutandcamp,1,156,156,156
camp4pix,1,156,156,156
downieville,1,156,156,156
campgrounded,1,156,156,156
travelstoke,1,156,156,156
rvfta,1,156,156,156
campground,1,156,156,156
mytinyatlas,1,156,156,156
camptrends,1,156,156,156
camping,3,156,216,72
campingwithkids,1,156,156,156
campvibes,1,156,156,156
familycamping,1,156,156,156
vintagetrailer,1,156,156,156
visitcalifornia,1,156,156,156
thinklesstravelmore,1,156,156,156
ourcamplife,1,156,156,156
caravan,1,156,156,156
culinarygangster,1,13,13,13
foodporn,1,13,13,13
sushiandsushi,1,42,42,42
nacholibré,1,42,42,42
alaska2015,3,426,470,156
reindeer,1,17,17,17
sewardalaska,1,17,17,17
championship2k15,1,160,160,160
letseat,1,160,160,160
rosherun,1,88,88,88
nike,1,88,88,88
lemon,1,21,21,21
sourface,1,21,21,21
downtown,2,23,32,16
pioneerbar,1,23,23,23
littlemomentsapp,1,15,15,15
fmsphotoaday,1,15,15,15
fums,1,15,15,15
garmin,1,15,15,15
herternhereicome,1,15,15,15
moose,1,21,21,21
squirrel,1,21,21,21
deanwinchester,1,21,21,21
destiel,1,21,21,21
supernatural,2,23,44,22
bee,1,21,21,21
samwinchester,1,21,21,21
castiel,1,21,21,21
teamfreewill,1,21,21,21
weeknightdinner,1,4,4,4
foodpics,1,4,4,4
quickdinner,1,4,4,4
sharefood,1,4,4,4
chicken,1,4,4,4
pankochicken,1,4,4,4
panko,1,4,4,4
twilight,1,37,37,37
blueberry,1,37,37,37
freetime,1,37,37,37
harrypotter,1,37,37,37
clouds,2,45,79,39
nowforpizzaandbeer,1,33,33,33
hubbahubbahubby,1,33,33,33
qalo,1,33,33,33
6k,1,33,33,33
twilightrace,1,33,33,33
teamqalo,1,33,33,33
twilightrun,1,33,33,33
lovemyrunningbuddy,1,33,33,33
akfood,1,23,23,23
alaskafood,1,23,23,23
myquote,1,29,29,29
photographyislife,1,29,29,29
alaskaadventure,2,49,67,33
music,1,18,18,18
adventure,3,128,273,91
folk,1,18,18,18
elevator,1,18,18,18
alaskaair,1,34,34,34
xo,1,34,34,34
sky,1,34,34,34
getaway,1,34,34,34
letsfly,1,34,34,34
onlyinalaska,1,31,31,31
day1,1,37,37,37
finally,1,32,32,32
teamholland,1,32,32,32
familytime,1,32,32,32
glacierbrewery,1,32,32,32
forreal,1,32,32,32
blueeyes,1,32,32,32
art,2,61,91,45
showtime,1,30,30,30
artnerd,1,30,30,30
artistsofinstagram,1,30,30,30
brownbag,1,30,30,30
firstfriday,1,30,30,30
paintersofinstagram,1,30,30,30
artwork,1,30,30,30
illuatration,1,30,30,30
portrait,1,30,30,30
acrylic,1,30,30,30
spraypaint,1,30,30,30
painting,1,30,30,30
mylove,1,13,13,13
classybitches,1,13,13,13
datenight,1,13,13,13
thirstythursday,1,13,13,13
blondeandbrunette,1,13,13,13
girlfriends,1,13,13,13
anchoragedogs,1,2,2,2
favoritegrandchild,1,2,2,2
princess,1,2,2,2
doggybling,1,2,2,2
prince,1,2,2,2
movies,1,10,10,10
imsoexcited,1,10,10,10
thebeartooth,1,10,10,10
thingstodo,1,10,10,10
events,1,10,10,10
anchoragepride,1,10,10,10
iloveanchorage,1,10,10,10
ozzy,1,27,27,27
usableart,1,27,27,27
queen,1,27,27,27
homedecor,1,27,27,27
neilyoung,1,27,27,27
whynot,1,27,27,27
recordshopping,1,27,27,27
vinyl,1,27,27,27
alaskanwilderman,1,27,27,27
classics,1,27,27,27
summer,5,79,172,34
beyond,1,33,33,33
picturesneverdoitjustice,1,90,90,90
hiscreationsingsofhisglory,1,90,90,90
shipcreek,1,43,43,43
salmonseason,1,43,43,43
wherearethesalmon,1,43,43,43
goexplore,2,128,255,127
nature,2,128,255,127
livefolk,2,128,255,127
letsgetlost,2,128,255,127
mission,1,128,128,128
neverstopexploring,2,128,255,127
passionpassport,2,128,255,127
explorealaska,2,128,255,127
exitglacier,1,128,128,128
nationalpark,1,128,128,128
thelastfrontier,2,128,255,127
alaskatravel,2,128,255,127
landscape,2,128,255,127
wanderlust,2,128,255,127
vsco,3,128,316,105
beautifuldestinations,1,128,128,128
travel,4,128,324,81
lifeofadventure,1,128,128,128
liveauthentic,2,128,255,127
travelgram,2,128,255,127
exploreak,1,128,128,128
vscocam,3,128,316,105
eklutna,2,26,51,25
repost,2,26,51,25
ilovealaska,1,26,26,26
rivercrossing,1,26,26,26
lastsumma,1,34,34,34
xoxo,1,34,34,34
boutyou,1,34,34,34
yoursister,1,34,34,34
yourbrother,1,34,34,34
yourdad,1,34,34,34
yourboyfriend,1,34,34,34
yourgrandma,1,34,34,34
yourgrandpa,1,34,34,34
yourgirlfriend,1,34,34,34
yourmom,1,34,34,34
wilderness,1,127,127,127
brownbear,1,127,127,127
lakeside,1,25,25,25
hike,1,25,25,25
lake,1,25,25,25
toyaussies,1,6,6,6
standardpoodle,1,6,6,6
woofwoof,1,10,10,10
joshisadog,1,10,10,10
subwaysquad,1,10,10,10
subway,1,10,10,10
getonourlevel,1,10,10,10
prideak,1,9,9,9
prideweekak,1,9,9,9
girlsnight,1,13,13,13
toddlerterrors,1,13,13,13
bearstoothgrill,1,13,13,13
annabellejune,1,13,13,13
dragbingo,1,14,14,14
2014,1,7,7,7
tbt,2,40,47,23
doctorwho,1,23,23,23
fandomsandshit,1,23,23,23
sherlock,1,23,23,23
superwholock,1,23,23,23
middleschooldazed,1,40,40,40
goodolddays,1,40,40,40
nowerestressedout,1,40,40,40
yayethan,1,3,3,3
anchoragefuture,1,3,3,3
greenranger,1,5,5,5
ootd,1,5,5,5
marvelcorps,1,5,5,5
day4,1,5,5,5
nerd,1,5,5,5
nogames,1,7,7,7
werkbishwerk,1,7,7,7
turnuptomylife,1,7,7,7
yasss,1,7,7,7
day3,1,7,7,7
imon,1,7,7,7
dragqueen,1,20,20,20
daphnedoallthechores,1,20,20,20
daphne,1,20,20,20
summer2015,1,79,79,79
anc,1,79,79,79
goodfriends,1,79,79,79
concert,1,79,79,79
fairweatheripa,1,79,79,79
moosestoothpub,1,79,79,79
summertime,1,79,79,79
beartoothale,1,79,79,79
backyard,1,35,35,35
firepit,1,35,35,35
rainy,1,20,20,20
harbor,1,20,20,20
crewlife,1,20,20,20
traveller,1,20,20,20
crew,1,20,20,20
lovetravelling,1,20,20,20
goodlife,1,20,20,20
crewlayover,1,20,20,20
latedinner,1,24,24,24
drooling,1,24,24,24
chewdontswallow,1,24,24,24
worththewait,1,24,24,24
chickenpicante,1,24,24,24
tennis,1,91,91,91
unironicvisors,1,91,91,91
winemoms,1,91,91,91
squad,1,9,9,9
anchorsaway,1,73,73,73
familyvacation,1,73,73,73
sunisstillout,1,73,73,73
dayone,1,73,73,73
alaskancruise,1,73,73,73
somuchhotsauce,1,73,73,73
bestoysters,1,73,73,73
precruise,1,73,73,73
photo,1,35,35,35
awesome,1,35,35,35
pic,1,35,35,35
ak_dublyfe,1,35,35,35
vdub,1,35,35,35
perfection,1,35,35,35
carsofinstagram,1,35,35,35
shift,1,35,35,35
best,1,35,35,35
car,1,35,35,35
tflers,1,35,35,35
drive,1,35,35,35
bestoftheday,1,35,35,35
mk1,1,35,35,35
slammed,1,35,35,35
wheels,1,35,35,35
photooftheday,1,35,35,35
newdo,1,33,33,33
hairdresser,1,33,33,33
warpedalaska,1,426,426,426
rtwt,1,426,426,426
warpedtour,1,426,426,426
journeys,1,426,426,426
roadtovanswarpedtour2015,1,426,426,426
vans,1,426,426,426
offthewall,1,426,426,426
journeysshoes,1,426,426,426
roadtovanswarpedtour,1,426,426,426
infinitig35,1,74,74,74
2015mustang,1,74,74,74
mustang,1,74,74,74
body,1,50,50,50
cute,1,50,50,50
eyes,1,50,50,50
fitnessmodel,1,50,50,50
fitfam,1,50,50,50
workout,1,50,50,50
fitness,1,50,50,50
single,1,50,50,50
weightlifting,1,50,50,50
piercings,1,50,50,50
mirror,1,50,50,50
bodybuilding,1,50,50,50
instadaily,1,50,50,50
model,1,50,50,50
handsome,1,50,50,50
fitspo,1,50,50,50
boy,1,50,50,50
biceps,1,50,50,50
muscle,1,50,50,50
fit,1,50,50,50
personaltrainer,1,50,50,50
piercing,1,50,50,50
fitnessaddict,1,50,50,50
instagood,1,50,50,50
hot,1,50,50,50
triceps,1,50,50,50
guy,1,50,50,50
man,1,50,50,50
gym,1,50,50,50
primerib,1,57,57,57
seagalley,1,57,57,57
shrimpfettucini,1,57,57,57
copperriver,1,20,20,20
samonfishing,1,20,20,20
moolah,1,32,32,32
shinythangz,1,32,32,32
mining,1,32,32,32
dough,1,32,32,32
gold,1,32,32,32
goldigger,1,32,32,32
minecraftrl,1,32,32,32
4runnertillidie,1,25,25,25
manual,1,25,25,25
mybus,1,25,25,25
savethebays,1,25,25,25
bus,1,25,25,25
lovethisbus,1,25,25,25
early,1,25,25,25
earlybay,1,25,25,25
vwcamperbus,1,25,25,25
savethebay,1,25,25,25
lowlight,1,25,25,25
type2,1,25,25,25
veedub,1,25,25,25
1969,1,25,25,25
weekender,1,25,25,25
vwcampervan,1,25,25,25
westfalia,1,25,25,25
germanengeneering,1,25,25,25
vwcamper,1,25,25,25
oraparkinggarage,1,155,155,155
aksunsets,1,155,155,155
sheismywomancrush,1,39,39,39
derks,1,39,39,39
smoothie,1,10,10,10
greensmoothie,1,10,10,10
healthyliving,1,10,10,10
boricua,1,45,45,45
ak2k15,1,45,45,45
bindis,1,45,45,45
north,1,12,12,12
anniversary,1,12,12,12
alaskawilderness,1,196,196,196
hunting,1,196,196,196
legolas,1,196,196,196
bow,1,196,196,196
funny,1,253,253,253
juliachild,1,61,61,61
barnesandnoble,1,61,61,61
of,1,61,61,61
france,1,61,61,61
vscophoto,1,61,61,61
julieandjulia,1,61,61,61
frenchcooking,1,61,61,61
boeufbourguignon,1,61,61,61
eljames,1,10,10,10
grey,1,10,10,10
christiangrey,1,10,10,10
skinnymini6k,1,9,9,9
snowgoose,1,4,4,4
nerdnite,1,4,4,4
leaf,1,45,45,45
openheartedlife,1,45,45,45
sweettooth,1,76,76,76
nordstrom,1,76,76,76
nordstromanchorage,1,76,76,76
travelersbff,1,4,4,4
olafhudsonselfie,1,4,4,4
hudsonnews,1,4,4,4
lakemichigan,1,17,17,17
detroit,1,17,17,17
breathtaking,1,15,15,15
alaskavacay,1,15,15,15
alaskachicks,1,25,25,25
culinarygrad,1,25,25,25
cookies,1,25,25,25
illusionsbakery,1,25,25,25
prettycolors,1,25,25,25
baker,1,25,25,25
fistbump👊,1,31,31,31
dipperpines,1,31,31,31
lockscreen,1,31,31,31
gravityfalls,1,31,31,31
siblings,1,31,31,31
mabelpines,1,31,31,31
